Date,Stock,label,Predicted,prob_down,prob_up,Confidence,window_id,fit_start,fit_end,Return_1d
2026-03-13,TITAN,-1,1,0.3378319,0.6621681,0.6621681,14,2020-02-12,2026-02-24,-0.0136575322429851
2026-03-13,ULTRACEMCO,1,1,0.27088195,0.72911805,0.72911805,14,2020-02-12,2026-02-24,-0.042654883217603
2026-03-13,WIPRO,-1,1,0.3999794,0.6000206,0.6000206,14,2020-02-12,2026-02-24,-0.0243444413091168
2026-03-16,AXISBANK,-1,1,0.28561342,0.7143866,0.7143866,14,2020-02-12,2026-02-24,0.0145326164153927
2026-03-16,BAJAJ-AUTO,-1,1,0.15261209,0.8473879,0.8473879,14,2020-02-12,2026-02-24,0.0223098591549295
2026-03-16,BAJAJFINSV,-1,1,0.17931771,0.8206823,0.8206823,14,2020-02-12,2026-02-24,0.0206559403993455
2026-03-16,BAJFINANCE,-1,1,0.21434265,0.78565735,0.78565735,14,2020-02-12,2026-02-24,0.0270160071935898
2026-03-16,BPCL,-1,1,0.26837116,0.73162884,0.73162884,14,2020-02-12,2026-02-24,-0.0449419860148628
2026-03-16,BRITANNIA,-1,1,0.43581092,0.5641891,0.5641891,14,2020-02-12,2026-02-24,0.005767409830421
2026-03-16,CIPLA,-1,1,0.16281956,0.83718044,0.83718044,14,2020-02-12,2026-02-24,-0.0111812213568366
2026-03-16,COALINDIA,-1,1,0.31546426,0.68453574,0.68453574,14,2020-02-12,2026-02-24,-0.0143469212141996
2026-03-16,DRREDDY,-1,1,0.20791227,0.79208773,0.79208773,14,2020-02-12,2026-02-24,-0.0119167560413137
2026-03-16,GRASIM,-1,1,0.21527165,0.78472835,0.78472835,14,2020-02-12,2026-02-24,0.0334033331096534
2026-03-16,HCLTECH,1,1,0.1990816,0.8009184,0.8009184,14,2020-02-12,2026-02-24,0.0024143695254414
2026-03-16,HDFCBANK,-1,1,0.21489328,0.7851067,0.7851067,14,2020-02-12,2026-02-24,0.0288861390280752
2026-03-16,HEROMOTOCO,-1,1,0.21293086,0.78706914,0.78706914,14,2020-02-12,2026-02-24,0.0139262389550518
2026-03-16,HINDALCO,-1,1,0.17552584,0.82447416,0.82447416,14,2020-02-12,2026-02-24,0.0121971724300697
2026-03-16,HINDUNILVR,-1,1,0.40927,0.59073,0.59073,14,2020-02-12,2026-02-24,0.007268495912905
2026-03-16,ICICIBANK,-1,1,0.14544636,0.85455364,0.85455364,14,2020-02-12,2026-02-24,0.0144245894816799
2026-03-16,INDUSINDBK,-1,1,0.32900888,0.6709911,0.6709911,14,2020-02-12,2026-02-24,0.013077066625297
2026-03-16,INFY,1,1,0.27939695,0.72060305,0.72060305,14,2020-02-12,2026-02-24,0.0012016341755398
