Date,Stock,label,Predicted,prob_down,prob_up,Confidence,Return_1d
2025-07-08,ASIANPAINT,-1,1,0.16743124,0.83256876,0.83256876,0.0171115095937806
2025-07-09,ASIANPAINT,-1,1,0.2384035,0.7615965,0.7615965,0.0057554012060154
2025-07-10,ASIANPAINT,-1,1,0.2663464,0.7336536,0.7336536,-0.0190884232125794
2025-07-11,ASIANPAINT,-1,1,0.27975893,0.72024107,0.72024107,-0.0048955206609426
2025-07-14,ASIANPAINT,-1,1,0.21462673,0.7853733,0.7853733,-0.0154148281847485
2025-07-18,ASIANPAINT,1,1,0.26213115,0.73786885,0.73786885,-0.0068781845074854
2025-07-21,ASIANPAINT,1,1,0.32614195,0.67385805,0.67385805,-0.0029381806865655
2025-07-22,ASIANPAINT,1,1,0.39535302,0.604647,0.604647,-0.0042940036813098
2025-07-23,ASIANPAINT,1,1,0.47528714,0.52471286,0.52471286,0.004312521665216
2025-07-24,ASIANPAINT,1,1,0.45968103,0.54031897,0.54031897,-0.0098087627362749
2025-07-25,ASIANPAINT,1,-1,0.50492,0.49508002,0.50492,-0.006760028651061
2025-07-28,ASIANPAINT,1,1,0.25318545,0.74681455,0.74681455,0.0100163656391076
2025-07-29,ASIANPAINT,1,1,0.24750829,0.7524917,0.7524917,0.0177571451280857
2025-07-30,ASIANPAINT,1,1,0.31227964,0.68772036,0.68772036,0.005954659789582
2025-07-31,ASIANPAINT,1,1,0.26830703,0.73169297,0.73169297,-0.0081546014868065
2025-08-01,ASIANPAINT,1,1,0.26961827,0.7303817,0.7303817,0.0145652681721943
2025-08-04,ASIANPAINT,1,1,0.22312772,0.7768723,0.7768723,0.0077334623501035
2025-08-05,ASIANPAINT,1,1,0.3156891,0.6843109,0.6843109,-0.0053065528666514
2025-08-06,ASIANPAINT,1,1,0.3460685,0.6539315,0.6539315,0.0223243403795865
2025-08-08,ASIANPAINT,1,1,0.20705229,0.7929477,0.7929477,-0.0123279300210543
2025-08-13,ASIANPAINT,1,1,0.26706064,0.73293936,0.73293936,0.0088366411291862
2025-08-14,ASIANPAINT,1,1,0.20213813,0.7978619,0.7978619,0.0113990791659661
2025-08-18,ASIANPAINT,-1,1,0.22082204,0.77917796,0.77917796,0.0232135544313809
2025-08-19,ASIANPAINT,-1,1,0.21623594,0.78376406,0.78376406,-0.0030919126972456
2025-08-22,ASIANPAINT,1,1,0.25883448,0.7411655,0.7411655,-0.0241954107746532
2025-08-25,ASIANPAINT,1,1,0.18815798,0.811842,0.811842,-0.0046317056851746
2025-08-26,ASIANPAINT,1,1,0.19717127,0.8028287,0.8028287,-0.0046131405304576
2025-08-28,ASIANPAINT,1,1,0.17495143,0.82504857,0.82504857,0.0030628767746396
2025-08-29,ASIANPAINT,1,1,0.20926213,0.79073787,0.79073787,0.0118923578193581
2025-09-01,ASIANPAINT,-1,1,0.17988586,0.82011414,0.82011414,0.020487546202172
2025-09-02,ASIANPAINT,-1,1,0.24083221,0.7591678,0.7591678,-0.0117501107159216
2025-09-03,ASIANPAINT,-1,1,0.24515122,0.7548488,0.7548488,0.0054724716749579
2025-09-04,ASIANPAINT,-1,1,0.37130547,0.62869453,0.62869453,0.0057559624352552
2025-09-05,ASIANPAINT,-1,1,0.28353876,0.71646124,0.71646124,0.0043992189320631
2025-09-08,ASIANPAINT,-1,1,0.3962307,0.6037693,0.6037693,-0.0190317249756512
2025-09-09,ASIANPAINT,-1,1,0.4038868,0.5961132,0.5961132,0.0025684048044811
2025-09-10,ASIANPAINT,-1,1,0.4113828,0.5886172,0.5886172,0.0023646503421597
2025-09-11,ASIANPAINT,-1,1,0.3300541,0.6699459,0.6699459,0.0049541761063516
2025-09-12,ASIANPAINT,-1,1,0.3923006,0.6076994,0.6076994,-0.003755984246296
2025-09-15,ASIANPAINT,-1,1,0.3632478,0.6367522,0.6367522,-0.0171621295767863
